datetime,Eólica,Hidráulica,Otras renovables,Residuos renovables,Solar fotovoltaica,Solar térmica,hora,dia_semana,mes,es_fin_semana,trimestre
2025-11-03 23:00:00+00:00,214342.385,42188.603,9060.491,1826.2625,120679.144,4705.098,23,0,11,0,4
2025-11-04 23:00:00+00:00,361087.33,25696.283,8825.61,1840.5825,61115.713,258.048,23,1,11,0,4
2025-11-05 23:00:00+00:00,358433.219,36324.461,8954.59,1670.794,93549.764,2531.488,23,2,11,0,4
2025-11-06 23:00:00+00:00,252173.623,64511.699,9975.688,1831.6785,75280.818,1986.206,23,3,11,0,4
2025-11-07 23:00:00+00:00,248576.668,40875.472,9224.951,1913.628,111249.672,6808.107,23,4,11,0,4
2025-11-08 23:00:00+00:00,126998.986,48544.566,9427.488,1953.4525,128708.984,3022.093,23,5,11,1,4
2025-11-09 23:00:00+00:00,134207.483,77624.01,9666.093,1504.8025,123754.155,5905.468,23,6,11,1,4
2025-11-10 23:00:00+00:00,210756.311,56487.238,9718.801,952.0435,123997.411,5734.656,23,0,11,0,4
2025-11-11 23:00:00+00:00,336463.535,43532.007,9639.717,1064.2035,107953.033,4502.613,23,1,11,0,4
2025-11-12 23:00:00+00:00,380325.094,53541.609,11028.639,1092.829,31859.487,0.349,23,2,11,0,4
2025-11-13 23:00:00+00:00,351215.708,52923.564,11097.495,1097.2715,60152.33,38.794,23,3,11,0,4
2025-11-14 23:00:00+00:00,315610.743,61414.542,11062.087,1139.649,37182.35,68.591,23,4,11,0,4
2025-11-15 23:00:00+00:00,207495.859,63672.899,10297.845,1103.19,78985.104,601.176,23,5,11,1,4
2025-11-16 23:00:00+00:00,163465.35,83947.632,10418.659,1623.423,88667.69,1120.231,23,6,11,1,4
2025-11-17 23:00:00+00:00,190462.904,82350.659,10653.084,1896.4295,130706.122,5346.199,23,0,11,0,4
2025-11-18 23:00:00+00:00,131832.775,108399.294,11456.267,1897.4585,111544.4,2595.539,23,1,11,0,4
2025-11-19 23:00:00+00:00,225673.083,97285.228,11493.233,1919.033,127800.911,5356.373,23,2,11,0,4
2025-11-20 23:00:00+00:00,257152.918,93712.781,11933.274,1886.1565,127195.844,7103.566,23,3,11,0,4
2025-11-21 23:00:00+00:00,242912.492,84249.212,11698.646,1881.5345,127855.192,6059.973,23,4,11,0,4
2025-11-22 23:00:00+00:00,288961.793,68704.77,11186.241,1984.468,102731.883,3074.648,23,5,11,1,4
2025-11-23 23:00:00+00:00,409282.686,64597.812,10584.911,1940.0845,41325.92,49.747,23,6,11,1,4
2025-11-24 23:00:00+00:00,323385.312,72844.706,10261.802,1953.733,117328.601,4379.75,23,0,11,0,4
2025-11-25 23:00:00+00:00,256238.944,92430.583,11190.138,1965.74,129856.304,6561.172,23,1,11,0,4
2025-11-26 23:00:00+00:00,199769.709,111603.695,11575.686,1937.8405,137079.493,6472.049,23,2,11,0,4
2025-11-27 23:00:00+00:00,79518.226,123298.975,11513.908,2187.5335,135497.984,6178.281,23,3,11,0,4
2025-11-28 23:00:00+00:00,100661.222,91286.122,11027.897,2124.128,102875.45,2878.591,23,4,11,0,4
2025-11-29 23:00:00+00:00,217569.87,72370.287,10901.678,2005.142,67059.734,295.917,23,5,11,1,4
2025-11-30 23:00:00+00:00,136635.649,99553.411,11810.232,2094.857,115495.028,3472.705,23,6,11,1,4
2025-12-01 23:00:00+00:00,189516.661,116125.817,11916.305,1945.7185,66913.555,781.249,23,0,12,0,4
2025-12-02 23:00:00+00:00,279730.461,93260.973,11664.143,1747.066,110140.408,4727.171,23,1,12,0,4
2025-12-03 23:00:00+00:00,387075.971,85393.493,11474.072,1591.16,40456.659,227.882,23,2,12,0,4
2025-12-04 23:00:00+00:00,361222.955,76348.238,11514.536,1768.723,52744.37,238.7,23,3,12,0,4
2025-12-05 23:00:00+00:00,339301.266,49331.042,11789.936,1142.3165,58689.453,341.847,23,4,12,0,4
2025-12-06 23:00:00+00:00,239114.831,54848.348,11674.043,1265.0765,74441.132,2102.811,23,5,12,1,4
2025-12-07 23:00:00+00:00,142257.752,67518.029,11474.713,1251.946,103794.871,3359.963,23,6,12,1,4
2025-12-08 23:00:00+00:00,208403.744,89029.501,11201.876,1230.2295,81138.725,1052.092,23,0,12,0,4
2025-12-09 23:00:00+00:00,76770.452,134690.233,11642.794,1454.348,34763.867,218.171,23,1,12,0,4
2025-12-10 23:00:00+00:00,128805.39,132589.229,11306.242,1477.946,81327.239,2145.143,23,2,12,0,4
2025-12-11 23:00:00+00:00,142264.839,133248.389,11595.821,2100.9805,36586.546,304.825,23,3,12,0,4
2025-12-12 23:00:00+00:00,125603.844,97551.86,11471.899,2186.0225,79827.493,858.228,23,4,12,0,4
2025-12-13 23:00:00+00:00,108795.527,93696.265,11451.303,2192.1365,79415.439,2630.52,23,5,12,1,4
2025-12-14 23:00:00+00:00,142113.971,125806.637,11736.325,2205.6125,48644.746,316.679,23,6,12,1,4
2025-12-15 23:00:00+00:00,153390.756,115843.625,11817.608,2222.233,33577.209,213.849,23,0,12,0,4
2025-12-16 23:00:00+00:00,96324.03,127400.958,11376.942,2155.1075,80955.017,2042.177,23,1,12,0,4
2025-12-17 23:00:00+00:00,184176.705,109863.631,11025.959,2125.1365,87661.431,2360.64,23,2,12,0,4
2025-12-18 23:00:00+00:00,56390.506,139556.596,10527.315,2093.879,34234.06,337.283,23,3,12,0,4
2025-12-19 23:00:00+00:00,153580.799,114459.322,10996.111,2117.745,64449.876,578.47,23,4,12,0,4
2025-12-20 23:00:00+00:00,219858.996,87662.228,11246.069,2045.997,43214.801,251.519,23,5,12,1,4
2025-12-21 23:00:00+00:00,239733.294,116528.589,10707.135,2083.341,72272.589,791.546,23,6,12,1,4
2025-12-22 23:00:00+00:00,239968.804,124052.779,10835.084,2148.692,45163.69,225.578,23,0,12,0,4
2025-12-23 23:00:00+00:00,228071.686,75810.226,9377.707,2062.419,83828.078,1128.167,23,1,12,0,4
2025-12-24 23:00:00+00:00,123977.01,94255.307,8960.205,2180.839,76959.386,3710.118,23,2,12,0,4
2025-12-25 23:00:00+00:00,60227.399,132941.95,9026.6,2093.954,89026.827,2629.228,23,3,12,0,4
2025-12-26 23:00:00+00:00,173088.415,117626.679,10218.755,2129.9145,70444.416,2032.784,23,4,12,0,4
2025-12-27 23:00:00+00:00,157989.375,102952.682,10166.967,2107.4445,58607.261,440.464,23,5,12,1,4
2025-12-28 23:00:00+00:00,21448.903,130552.751,9410.181,2183.8525,98061.004,4597.914,23,6,12,1,4
2025-12-29 23:00:00+00:00,140201.725,123312.524,10013.717,2209.9605,101555.643,2616.883,23,0,12,0,4
2025-12-30 23:00:00+00:00,84656.655,100141.151,9946.224,2370.686,93920.916,1649.457,23,1,12,0,4
2025-12-31 23:00:00+00:00,98400.814,70272.614,10279.979,2230.2245,40064.456,131.733,23,2,12,0,4
2026-01-01 23:00:00+00:00,129909.125,100434.719,10478.479,2182.6485,40530.366,0.12,23,3,1,0,1
2026-01-02 23:00:00+00:00,140858.254,95437.155,10936.988,2218.8185,35885.415,0.131,23,4,1,0,1
2026-01-03 23:00:00+00:00,355272.423,52500.356,10920.394,2044.33,42181.333,133.236,23,5,1,1,1
2026-01-04 23:00:00+00:00,277684.146,80783.219,10384.672,2115.998,73505.057,356.555,23,6,1,1,1
2026-01-05 23:00:00+00:00,288829.956,61987.751,10188.819,2058.3945,112618.717,4583.601,23,0,1,0,1
2026-01-06 23:00:00+00:00,272299.278,108778.532,10753.471,2167.1835,89897.87,1302.686,23,1,1,0,1
2026-01-07 23:00:00+00:00,368213.734,99823.818,11290.034,2095.7355,68678.241,1322.579,23,2,1,0,1
2026-01-08 23:00:00+00:00,453174.835,57696.413,9726.092,1947.3825,75373.382,492.474,23,3,1,0,1
2026-01-09 23:00:00+00:00,291143.095,69199.531,9658.27,2069.6385,114832.124,2969.336,23,4,1,0,1
2026-01-10 23:00:00+00:00,225476.796,76727.058,9521.17,2167.5595,116693.367,3337.087,23,5,1,1,1
2026-01-11 23:00:00+00:00,210592.649,94637.83,9722.126,2202.293,106793.948,3116.652,23,6,1,1,1
2026-01-12 23:00:00+00:00,263391.124,119453.328,11019.033,2113.512,56620.569,316.621,23,0,1,0,1
2026-01-13 23:00:00+00:00,82595.677,140690.056,11708.773,2126.4195,77867.758,437.637,23,1,1,0,1
2026-01-14 23:00:00+00:00,213442.272,111567.551,11650.65,2093.418,69899.5,674.845,23,2,1,0,1
2026-01-15 23:00:00+00:00,112396.917,130853.427,11962.475,2208.51,67521.084,138.697,23,3,1,0,1
2026-01-16 23:00:00+00:00,59097.582,129448.009,11721.731,2245.202,69603.239,964.064,23,4,1,0,1
2026-01-17 23:00:00+00:00,56170.96,114494.18,11551.487,2274.4595,107828.484,2840.521,23,5,1,1,1
2026-01-18 23:00:00+00:00,149104.331,130039.325,10261.383,2113.199,109490.826,4126.254,23,6,1,1,1
2026-01-19 23:00:00+00:00,255194.134,126997.344,10107.726,2093.8555,114180.904,3170.829,23,0,1,0,1
2026-01-20 23:00:00+00:00,357672.528,115947.148,9906.528,1989.29,38608.429,251.552,23,1,1,0,1
2026-01-21 23:00:00+00:00,395475.234,100170.991,9214.876,1953.6,70457.786,718.861,23,2,1,0,1
2026-01-22 23:00:00+00:00,344186.47,105434.448,10028.268,1361.281,85464.58,1000.772,23,3,1,0,1
2026-01-23 23:00:00+00:00,364521.516,93092.094,9434.737,1422.994,79717.469,843.957,23,4,1,0,1
2026-01-24 23:00:00+00:00,386020.246,73509.19,9003.539,1462.106,55723.5,34.24,23,5,1,1,1
2026-01-25 23:00:00+00:00,372684.217,103645.653,10098.731,1444.431,40737.832,146.997,23,6,1,1,1
2026-01-26 23:00:00+00:00,369734.878,117602.495,10166.687,1402.501,55886.531,1.945,23,0,1,0,1
2026-01-27 23:00:00+00:00,289180.223,131332.123,9622.811,1338.7945,54180.016,92.446,23,1,1,0,1
2026-01-28 23:00:00+00:00,369033.29,126279.591,9985.297,1318.2355,37414.526,130.572,23,2,1,0,1
2026-01-29 23:00:00+00:00,352508.458,129439.259,8827.393,1372.688,56583.607,354.443,23,3,1,0,1
2026-01-30 23:00:00+00:00,255683.749,141254.466,8352.854,1296.9595,68194.183,1188.885,23,4,1,0,1
2026-01-31 23:00:00+00:00,179151.511,147569.863,8650.492,1326.306,48190.746,137.265,23,5,1,1,1
2026-02-01 23:00:00+00:00,318892.577,158256.55,8671.319,1188.187,53217.368,146.205,23,6,2,1,1
2026-02-02 23:00:00+00:00,231157.626,181866.445,9139.462,976.2635,71587.366,293.021,23,0,2,0,1
2026-02-03 23:00:00+00:00,335006.371,180339.949,9063.385,886.646,36198.941,144.071,23,1,2,0,1
2026-02-04 23:00:00+00:00,309129.418,185612.342,7720.307,936.621,58359.898,190.746,23,2,2,0,1
2026-02-05 23:00:00+00:00,290284.48,186090.966,7977.407,1149.4545,69630.892,418.919,23,3,2,0,1
2026-02-06 23:00:00+00:00,253192.657,195773.637,6948.731,1452.744,42703.242,184.127,23,4,2,0,1
2026-02-07 23:00:00+00:00,202028.202,189964.25,6883.624,1510.117,60669.206,776.423,23,5,2,1,1
2026-02-08 23:00:00+00:00,284852.688,186049.824,6962.418,1500.043,56304.129,998.521,23,6,2,1,1
2026-02-09 23:00:00+00:00,360802.958,163797.799,6447.142,1324.4,42759.589,723.152,23,0,2,0,1
2026-02-10 23:00:00+00:00,342872.863,144298.689,6691.397,1480.641,39923.748,286.466,23,1,2,0,1
2026-02-11 23:00:00+00:00,303625.502,138827.977,6213.279,1397.082,79972.272,2252.555,23,2,2,0,1
2026-02-12 23:00:00+00:00,336835.384,140879.88,5693.825,1399.5735,64787.555,197.913,23,3,2,0,1
2026-02-13 23:00:00+00:00,259726.871,125776.64,5854.311,1394.1085,88229.406,4613.039,23,4,2,0,1
2026-02-14 23:00:00+00:00,259728.709,111742.0,6161.247,1253.9535,80126.114,4863.775,23,5,2,1,1
2026-02-15 23:00:00+00:00,342460.21,119827.64,5540.01,1245.2915,75784.106,1507.902,23,6,2,1,1
2026-02-16 23:00:00+00:00,252597.192,157233.586,5832.772,1231.757,102287.041,3126.529,23,0,2,0,1
2026-02-17 23:00:00+00:00,299570.033,152493.269,6343.308,1304.9225,91499.879,1053.295,23,1,2,0,1
2026-02-18 23:00:00+00:00,279131.605,141224.862,6995.341,1351.4585,112284.965,8430.064,23,2,2,0,1
2026-02-19 23:00:00+00:00,190061.1,162578.318,7807.676,1475.7535,138317.567,12418.79,23,3,2,0,1
2026-02-20 23:00:00+00:00,61055.321,165671.314,7885.406,1351.59,133795.962,13736.267,23,4,2,0,1
2026-02-21 23:00:00+00:00,36537.113,150026.028,8319.87,1316.2565,124445.899,14294.328,23,5,2,1,1
2026-02-22 23:00:00+00:00,32062.476,165774.506,9098.081,1259.139,149412.113,13250.663,23,6,2,1,1
2026-02-23 23:00:00+00:00,90384.322,170467.302,10605.147,1347.281,136543.03,11620.528,23,0,2,0,1
2026-02-24 23:00:00+00:00,87158.515,170336.485,10474.873,1514.4745,126788.673,6768.591,23,1,2,0,1
2026-02-25 23:00:00+00:00,77736.43,154913.929,10334.809,1432.0285,137468.495,11995.914,23,2,2,0,1
2026-02-26 23:00:00+00:00,120087.503,152032.769,10403.185,1550.1135,141706.365,7428.527,23,3,2,0,1
2026-02-27 23:00:00+00:00,109185.953,134689.381,10535.185,1321.315,139316.041,11019.51,23,4,2,0,1
2026-02-28 23:00:00+00:00,113198.03,139878.002,10404.266,1330.5325,115403.622,10799.599,23,5,2,1,1
2026-03-01 23:00:00+00:00,227106.841,130518.326,9625.382,1248.144,127492.504,5126.198,23,6,3,1,1
2026-03-02 23:00:00+00:00,208991.644,182932.097,10583.221,1174.511,111264.624,496.278,23,0,3,0,1
2026-03-03 23:00:00+00:00,185877.962,208449.4,11506.533,1321.208,84883.488,27.825,23,1,3,0,1
2026-03-04 23:00:00+00:00,145009.92,211714.674,11129.252,1346.7485,98585.836,734.925,23,2,3,0,1
2026-03-05 23:00:00+00:00,288002.425,195580.527,11311.125,1344.284,67232.597,318.262,23,3,3,0,1
2026-03-06 23:00:00+00:00,141846.469,190615.425,11968.589,1554.3935,102557.244,323.956,23,4,3,0,1
2026-03-07 23:00:00+00:00,19994.526,186582.572,11923.657,1491.069,123494.67,4087.518,23,5,3,1,1
2026-03-08 23:00:00+00:00,56728.208,204955.84,11629.553,1377.9015,102176.494,870.997,23,6,3,1,1
2026-03-09 23:00:00+00:00,56025.992,199926.347,11351.811,1401.3655,117099.74,1943.608,23,0,3,0,1
2026-03-10 23:00:00+00:00,43019.589,178061.802,11252.152,1358.8885,174268.979,13327.735,23,1,3,0,1
2026-03-11 23:00:00+00:00,73743.632,165583.547,10928.713,1297.4595,178584.032,14329.461,23,2,3,0,1
2026-03-12 23:00:00+00:00,173390.029,139312.068,10694.365,1237.4675,174699.907,16494.968,23,3,3,0,1
2026-03-13 23:00:00+00:00,292707.895,107270.349,10054.49,1320.3285,88974.948,3577.619,23,4,3,0,1
2026-03-14 23:00:00+00:00,199051.816,93445.563,9792.453,1113.896,111519.518,13687.104,23,5,3,1,1
2026-03-15 23:00:00+00:00,150951.45,129772.619,10150.172,1029.3985,170536.972,19546.86,23,6,3,1,1
2026-03-16 23:00:00+00:00,107848.451,144533.674,10192.485,1061.405,166467.364,19161.212,23,0,3,0,1
2026-03-17 23:00:00+00:00,99742.033,145491.856,10432.367,1224.5385,142443.494,9048.713,23,1,3,0,1
2026-03-18 23:00:00+00:00,200022.37,124310.957,10405.596,1269.4645,126629.407,7424.544,23,2,3,0,1
2026-03-19 23:00:00+00:00,180977.516,163122.305,10771.35,1323.42,88116.762,209.88,23,3,3,0,1
2026-03-20 23:00:00+00:00,72399.633,160634.419,10823.876,1254.9585,110354.146,1016.18,23,4,3,0,1
2026-03-21 23:00:00+00:00,112915.442,128125.064,10801.108,1257.4235,121093.744,8440.911,23,5,3,1,1
2026-03-22 23:00:00+00:00,177693.225,123750.482,9944.655,1146.203,154235.994,13704.687,23,6,3,1,1
2026-03-23 23:00:00+00:00,72981.814,137863.659,10505.154,1160.8485,172913.509,15036.235,23,0,3,0,1
2026-03-24 23:00:00+00:00,177079.477,111903.842,11211.88,1074.402,148575.43,16312.577,23,1,3,0,1
2026-03-25 23:00:00+00:00,258162.096,76436.962,10308.59,1113.9,139054.598,20363.654,23,2,3,0,1
2026-03-26 23:00:00+00:00,241246.886,74668.483,9895.142,1026.1195,142324.526,21752.177,23,3,3,0,1
2026-03-27 23:00:00+00:00,248870.376,53636.232,8642.776,1266.7885,112362.866,21088.779,23,4,3,0,1
2026-03-28 23:00:00+00:00,231256.028,54182.913,7532.219,1267.948,90794.002,18704.479,23,5,3,1,1
2026-03-29 22:00:00+00:00,237222.734,75011.269,8380.325,1300.9345,154468.431,21706.197,22,6,3,1,1
2026-03-30 22:00:00+00:00,284696.205,65203.938,7970.8,1325.472,146498.073,22310.38,22,0,3,0,1
2026-03-31 22:00:00+00:00,252794.3,78671.6,9341.0,1344.85,169900.192,21860.008,22,1,3,0,1
2026-04-01 22:00:00+00:00,233022.7,70357.9,9544.7,1347.8,146746.388,21493.112,22,2,4,0,2
2026-04-02 22:00:00+00:00,150959.4,81309.9,9643.0,1354.2,151074.078,21021.122,22,3,4,0,2
2026-04-03 22:00:00+00:00,75612.6,80251.6,9860.4,1357.65,156241.675,21330.025,22,4,4,0,2
2026-04-04 22:00:00+00:00,56312.0,80200.1,9725.6,1325.4,139548.265,21933.035,22,5,4,1,2
2026-04-05 22:00:00+00:00,131948.6,75378.8,9616.0,1357.7,133032.393,16542.807,22,6,4,1,2
2026-04-06 22:00:00+00:00,176610.6,100262.8,10806.1,1183.35,132533.444,2754.856,22,0,4,0,2
2026-04-07 22:00:00+00:00,91053.4,123763.3,10878.2,1198.1,155160.42,3638.18,22,1,4,0,2
2026-04-08 22:00:00+00:00,95350.5,115188.2,10489.1,1260.05,185676.504,9281.796,22,2,4,0,2
2026-04-09 22:00:00+00:00,119288.5,104549.3,10045.3,1260.0,199640.129,6851.571,22,3,4,0,2
2026-04-10 22:00:00+00:00,155409.8,79162.0,10668.4,1519.2,115571.903,3328.097,22,4,4,0,2
2026-04-11 22:00:00+00:00,217923.4,61126.0,9833.9,1572.0,115657.131,10441.869,22,5,4,1,2
2026-04-12 22:00:00+00:00,258037.4,72757.3,9639.3,1557.55,170753.503,10795.497,22,6,4,1,2
2026-04-13 22:00:00+00:00,186595.1,91578.9,9566.9,1523.85,183798.118,16639.882,22,0,4,0,2
2026-04-14 22:00:00+00:00,111458.5,107584.4,9160.6,1559.15,206945.202,21660.398,22,1,4,0,2
2026-04-15 22:00:00+00:00,45291.2,110644.0,8793.3,1472.3,212206.039,20338.761,22,2,4,0,2
2026-04-16 22:00:00+00:00,42031.2,122524.6,8802.1,1559.05,212883.237,17653.363,22,3,4,0,2
2026-04-17 22:00:00+00:00,84259.0,84570.5,9335.7,1566.45,172575.927,19176.173,22,4,4,0,2
2026-04-18 22:00:00+00:00,77532.2,67448.1,9526.5,1567.4,156307.089,20269.111,22,5,4,1,2
2026-04-19 22:00:00+00:00,51137.4,91902.8,8920.9,1428.05,197441.752,18601.748,22,6,4,1,2
2026-04-20 22:00:00+00:00,116169.0,81607.2,9367.1,1552.9,148591.64,5848.86,22,0,4,0,2
2026-04-21 22:00:00+00:00,97621.2,86960.6,9602.5,1563.55,184737.231,13485.969,22,1,4,0,2
2026-04-22 22:00:00+00:00,134833.2,86033.8,9663.3,1250.2,166955.863,6569.037,22,2,4,0,2
2026-04-23 22:00:00+00:00,71531.1,94772.5,9899.8,1250.25,161542.86,3111.54,22,3,4,0,2
2026-04-24 22:00:00+00:00,65974.5,83707.3,9224.1,1434.55,151455.918,6863.482,22,4,4,0,2
2026-04-25 22:00:00+00:00,65150.6,68233.9,9486.8,1559.5,139822.018,19320.182,22,5,4,1,2
2026-04-26 22:00:00+00:00,113020.7,74741.5,9855.3,1449.3,189064.358,20642.142,22,6,4,1,2
2026-04-27 22:00:00+00:00,122253.2,78588.0,9271.7,1478.2,170050.245,7170.555,22,0,4,0,2
2026-04-28 22:00:00+00:00,124158.5,94584.6,8773.7,1519.3,140152.303,3302.497,22,1,4,0,2
2026-04-29 22:00:00+00:00,48040.5,101710.5,9241.0,1535.75,199773.467,12953.733,22,2,4,0,2
2026-04-30 22:00:00+00:00,66377.3,83383.3,10122.8,1533.65,147621.343,16010.157,22,3,4,0,2
2026-05-01 22:00:00+00:00,133536.4,69588.5,9876.4,1542.5,117997.992,5118.308,22,4,5,0,2
